right_key	vertex	rem0	rem1	twin0	twin1	guess	domain_mask	matched
96608	2	7	2	12	8	5	3704	1
96609	2	7	2	12	9	11	3448	1
96610	2	7	2	12	10	9	2936	1
96611	2	7	2	12	11	8	1912	1
96612	2	7	2	12	12	8	3960	1
96658	2	7	3	2	2	8	8048	1
96660	2	7	3	2	4	5	8032	1
96661	2	7	3	2	5	11	8016	1
96662	2	7	3	2	6	8	7984	1
96664	2	7	3	2	8	5	7792	1
96665	2	7	3	2	9	12	7536	1
96666	2	7	3	2	10	5	7024	1
96667	2	7	3	2	11	8	6000	1
96668	2	7	3	2	12	9	3952	1
96686	2	7	3	4	2	8	8032	1
96688	2	7	3	4	4	8	8036	1
96689	2	7	3	4	5	10	8004	1
96690	2	7	3	4	6	10	7972	1
96692	2	7	3	4	8	2	7780	1
96693	2	7	3	4	9	8	7524	1
96694	2	7	3	4	10	2	7012	1
96695	2	7	3	4	11	8	5988	1
96696	2	7	3	4	12	8	3940	1
96700	2	7	3	5	2	4	8016	1
96702	2	7	3	5	4	10	8004	1
96703	2	7	3	5	5	10	8020	1
96704	2	7	3	5	6	10	7956	1
96706	2	7	3	5	8	2	7764	1
96707	2	7	3	5	9	8	7508	1
96708	2	7	3	5	10	2	6996	1
96709	2	7	3	5	11	8	5972	1
96710	2	7	3	5	12	8	3924	1
96714	2	7	3	6	2	8	7984	1
96716	2	7	3	6	4	8	7972	1
96717	2	7	3	6	5	10	7956	1
96718	2	7	3	6	6	10	7988	1
96720	2	7	3	6	8	5	7732	1
96721	2	7	3	6	9	5	7476	1
96722	2	7	3	6	10	5	6964	1
96723	2	7	3	6	11	8	5940	1
96724	2	7	3	6	12	9	3892	1
96742	2	7	3	8	2	4	7792	1
96744	2	7	3	8	4	2	7780	1
96745	2	7	3	8	5	11	7764	1
96746	2	7	3	8	6	9	7732	1
96748	2	7	3	8	8	2	7796	1
96749	2	7	3	8	9	2	7284	1
96750	2	7	3	8	10	2	6772	1
96751	2	7	3	8	11	4	5748	1
96752	2	7	3	8	12	11	3700	1
96756	2	7	3	9	2	5	7536	1
96758	2	7	3	9	4	10	7524	1
96759	2	7	3	9	5	10	7508	1
96760	2	7	3	9	6	12	7476	1
96762	2	7	3	9	8	2	7284	1
96763	2	7	3	9	9	2	7540	1
96764	2	7	3	9	10	2	6516	1
96765	2	7	3	9	11	5	5492	1
96766	2	7	3	9	12	11	3444	1
96770	2	7	3	10	2	8	7024	1
96772	2	7	3	10	4	2	7012	1
96773	2	7	3	10	5	2	6996	1
96774	2	7	3	10	6	8	6964	1
96776	2	7	3	10	8	2	6772	1
96777	2	7	3	10	9	2	6516	1
96778	2	7	3	10	10	6	7028	1
96779	2	7	3	10	11	6	4980	1
96780	2	7	3	10	12	6	2932	1
96784	2	7	3	11	2	5	6000	1
96786	2	7	3	11	4	10	5988	1
96787	2	7	3	11	5	10	5972	1
96788	2	7	3	11	6	2	5940	1
96790	2	7	3	11	8	2	5748	1
96791	2	7	3	11	9	2	5492	1
96792	2	7	3	11	10	2	4980	1
96793	2	7	3	11	11	5	6004	1
96794	2	7	3	11	12	6	1908	1
96798	2	7	3	12	2	5	3952	1
96800	2	7	3	12	4	2	3940	1
96801	2	7	3	12	5	11	3924	1
96802	2	7	3	12	6	8	3892	1
96804	2	7	3	12	8	2	3700	1
96805	2	7	3	12	9	8	3444	1
96806	2	7	3	12	10	2	2932	1
96807	2	7	3	12	11	8	1908	1
96808	2	7	3	12	12	8	3956	1
96854	2	7	4	2	2	11	8040	1
96855	2	7	4	2	3	5	8032	1
96857	2	7	4	2	5	11	8008	1
96858	2	7	4	2	6	5	7976	1
96860	2	7	4	2	8	3	7784	1
96861	2	7	4	2	9	11	7528	1
96862	2	7	4	2	10	11	7016	1
96863	2	7	4	2	11	5	5992	1
96864	2	7	4	2	12	11	3944	1
96868	2	7	4	3	2	8	8032	1
96869	2	7	4	3	3	8	8036	1
96871	2	7	4	3	5	8	8004	1
96872	2	7	4	3	6	2	7972	1
96874	2	7	4	3	8	2	7780	1
96875	2	7	4	3	9	10	7524	1
96876	2	7	4	3	10	5	7012	1
96877	2	7	4	3	11	10	5988	1
96878	2	7	4	3	12	8	3940	1
96896	2	7	4	5	2	8	8008	1
96897	2	7	4	5	3	11	8004	1
96899	2	7	4	5	5	12	8012	1
96900	2	7	4	5	6	10	7948	1
96902	2	7	4	5	8	2	7756	1
96903	2	7	4	5	9	10	7500	1
96904	2	7	4	5	10	12	6988	1
96905	2	7	4	5	11	10	5964	1
96906	2	7	4	5	12	8	3916	1
96910	2	7	4	6	2	11	7976	1
96911	2	7	4	6	3	2	7972	1
96913	2	7	4	6	5	3	7948	1
96914	2	7	4	6	6	2	7980	1
96916	2	7	4	6	8	2	7724	1
96917	2	7	4	6	9	2	7468	1
96918	2	7	4	6	10	11	6956	1
96919	2	7	4	6	11	2	5932	1
96920	2	7	4	6	12	11	3884	1
96938	2	7	4	8	2	5	7784	1
96939	2	7	4	8	3	11	7780	1
96941	2	7	4	8	5	11	7756	1
96942	2	7	4	8	6	2	7724	1
96944	2	7	4	8	8	2	7788	1
96945	2	7	4	8	9	11	7276	1
96946	2	7	4	8	10	5	6764	1
96947	2	7	4	8	11	2	5740	1
96948	2	7	4	8	12	11	3692	1
96952	2	7	4	9	2	5	7528	1
96953	2	7	4	9	3	8	7524	1
96955	2	7	4	9	5	8	7500	1
96956	2	7	4	9	6	10	7468	1
96958	2	7	4	9	8	2	7276	1
96959	2	7	4	9	9	12	7532	1
96960	2	7	4	9	10	5	6508	1
96961	2	7	4	9	11	10	5484	1
96962	2	7	4	9	12	10	3436	1
96966	2	7	4	10	2	8	7016	1
96967	2	7	4	10	3	2	7012	1
96969	2	7	4	10	5	8	6988	1
96970	2	7	4	10	6	8	6956	1
96972	2	7	4	10	8	2	6764	1
96973	2	7	4	10	9	8	6508	1
96974	2	7	4	10	10	5	7020	1
96975	2	7	4	10	11	8	4972	1
96976	2	7	4	10	12	2	2924	1
96980	2	7	4	11	2	8	5992	1
96981	2	7	4	11	3	8	5988	1
96983	2	7	4	11	5	8	5964	1
96984	2	7	4	11	6	10	5932	1
96986	2	7	4	11	8	2	5740	1
96987	2	7	4	11	9	8	5484	1
96988	2	7	4	11	10	5	4972	1
96989	2	7	4	11	11	8	5996	1
96990	2	7	4	11	12	8	1900	1
96994	2	7	4	12	2	8	3944	1
96995	2	7	4	12	3	8	3940	1
96997	2	7	4	12	5	8	3916	1
96998	2	7	4	12	6	10	3884	1
97000	2	7	4	12	8	3	3692	1
97001	2	7	4	12	9	10	3436	1
97002	2	7	4	12	10	9	2924	1
97003	2	7	4	12	11	10	1900	1
97004	2	7	4	12	12	10	3948	1
97050	2	7	5	2	2	12	8024	1
97051	2	7	5	2	3	4	8016	1
97052	2	7	5	2	4	11	8008	1
97054	2	7	5	2	6	11	7960	1
97056	2	7	5	2	8	3	7768	1
97057	2	7	5	2	9	8	7512	1
97058	2	7	5	2	10	8	7000	1
97059	2	7	5	2	11	8	5976	1
97060	2	7	5	2	12	3	3928	1
97064	2	7	5	3	2	11	8016	1
97065	2	7	5	3	3	10	8020	1
97066	2	7	5	3	4	10	8004	1
97068	2	7	5	3	6	11	7956	1
97070	2	7	5	3	8	11	7764	1
97071	2	7	5	3	9	11	7508	1
97072	2	7	5	3	10	2	6996	1
97073	2	7	5	3	11	10	5972	1
97074	2	7	5	3	12	10	3924	1
97078	2	7	5	4	2	8	8008	1
97079	2	7	5	4	3	8	8004	1
97080	2	7	5	4	4	11	8012	1
97082	2	7	5	4	6	11	7948	1
97084	2	7	5	4	8	11	7756	1
97085	2	7	5	4	9	8	7500	1
97086	2	7	5	4	10	8	6988	1
97087	2	7	5	4	11	8	5964	1
97088	2	7	5	4	12	8	3916	1
97106	2	7	5	6	2	4	7960	1
97107	2	7	5	6	3	2	7956	1
97108	2	7	5	6	4	2	7948	1
97110	2	7	5	6	6	2	7964	1
97112	2	7	5	6	8	2	7708	1
97113	2	7	5	6	9	2	7452	1
97114	2	7	5	6	10	2	6940	1
97115	2	7	5	6	11	3	5916	1
97116	2	7	5	6	12	2	3868	1
97134	2	7	5	8	2	4	7768	1
97135	2	7	5	8	3	4	7764	1
97136	2	7	5	8	4	3	7756	1
97138	2	7	5	8	6	3	7708	1
97140	2	7	5	8	8	3	7772	1
97141	2	7	5	8	9	3	7260	1
97142	2	7	5	8	10	3	6748	1
97143	2	7	5	8	11	3	5724	1
97144	2	7	5	8	12	3	3676	1
97148	2	7	5	9	2	8	7512	1
97149	2	7	5	9	3	8	7508	1
97150	2	7	5	9	4	11	7500	1
97152	2	7	5	9	6	11	7452	1
97154	2	7	5	9	8	2	7260	1
97155	2	7	5	9	9	8	7516	1
97156	2	7	5	9	10	8	6492	1
97157	2	7	5	9	11	8	5468	1
97158	2	7	5	9	12	8	3420	1
97162	2	7	5	10	2	8	7000	1
97163	2	7	5	10	3	8	6996	1
97164	2	7	5	10	4	3	6988	1
97166	2	7	5	10	6	2	6940	1
97168	2	7	5	10	8	2	6748	1
97169	2	7	5	10	9	8	6492	1
97170	2	7	5	10	10	6	7004	1
97171	2	7	5	10	11	8	4956	1
97172	2	7	5	10	12	8	2908	1
97176	2	7	5	11	2	8	5976	1
97177	2	7	5	11	3	10	5972	1
97178	2	7	5	11	4	3	5964	1
97180	2	7	5	11	6	2	5916	1
97182	2	7	5	11	8	2	5724	1
97183	2	7	5	11	9	8	5468	1
97184	2	7	5	11	10	8	4956	1
97185	2	7	5	11	11	12	5980	1
97186	2	7	5	11	12	10	1884	1
97190	2	7	5	12	2	11	3928	1
97191	2	7	5	12	3	10	3924	1
97192	2	7	5	12	4	10	3916	1
97194	2	7	5	12	6	11	3868	1
97196	2	7	5	12	8	2	3676	1
97197	2	7	5	12	9	11	3420	1
97198	2	7	5	12	10	2	2908	1
97199	2	7	5	12	11	10	1884	1
97200	2	7	5	12	12	10	3932	1
97246	2	7	6	2	2	12	7992	1
97247	2	7	6	2	3	4	7984	1
97248	2	7	6	2	4	5	7976	1
97249	2	7	6	2	5	3	7960	1
97252	2	7	6	2	8	3	7736	1
97253	2	7	6	2	9	3	7480	1
97254	2	7	6	2	10	5	6968	1
97255	2	7	6	2	11	5	5944	1
97256	2	7	6	2	12	5	3896	1
97260	2	7	6	3	2	8	7984	1
97261	2	7	6	3	3	8	7988	1
97262	2	7	6	3	4	8	7972	1
97263	2	7	6	3	5	11	7956	1
97266	2	7	6	3	8	11	7732	1
97267	2	7	6	3	9	11	7476	1
97268	2	7	6	3	10	5	6964	1
97269	2	7	6	3	11	5	5940	1
97270	2	7	6	3	12	11	3892	1
97274	2	7	6	4	2	11	7976	1
97275	2	7	6	4	3	10	7972	1
97276	2	7	6	4	4	12	7980	1
97277	2	7	6	4	5	10	7948	1
97280	2	7	6	4	8	11	7724	1
97281	2	7	6	4	9	10	7468	1
97282	2	7	6	4	10	2	6956	1
97283	2	7	6	4	11	2	5932	1
97284	2	7	6	4	12	10	3884	1
97288	2	7	6	5	2	11	7960	1
97289	2	7	6	5	3	10	7956	1
97290	2	7	6	5	4	2	7948	1
97291	2	7	6	5	5	10	7964	1
97294	2	7	6	5	8	11	7708	1
97295	2	7	6	5	9	2	7452	1
97296	2	7	6	5	10	2	6940	1
97297	2	7	6	5	11	2	5916	1
97298	2	7	6	5	12	10	3868	1
97330	2	7	6	8	2	11	7736	1
97331	2	7	6	8	3	9	7732	1
97332	2	7	6	8	4	11	7724	1
97333	2	7	6	8	5	11	7708	1
97336	2	7	6	8	8	11	7740	1
97337	2	7	6	8	9	11	7228	1
97338	2	7	6	8	10	2	6716	1
97339	2	7	6	8	11	2	5692	1
97340	2	7	6	8	12	11	3644	1
97344	2	7	6	9	2	11	7480	1
97345	2	7	6	9	3	2	7476	1
97346	2	7	6	9	4	11	7468	1
97347	2	7	6	9	5	3	7452	1
97350	2	7	6	9	8	2	7228	1
97351	2	7	6	9	9	2	7484	1
97352	2	7	6	9	10	5	6460	1
97353	2	7	6	9	11	2	5436	1
97354	2	7	6	9	12	11	3388	1
97358	2	7	6	10	2	3	6968	1
97359	2	7	6	10	3	8	6964	1
97360	2	7	6	10	4	2	6956	1
97361	2	7	6	10	5	4	6940	1
97364	2	7	6	10	8	2	6716	1
97365	2	7	6	10	9	2	6460	1
97366	2	7	6	10	10	2	6972	1
97367	2	7	6	10	11	2	4924	1
97368	2	7	6	10	12	2	2876	1
97372	2	7	6	11	2	8	5944	1
97373	2	7	6	11	3	8	5940	1
97374	2	7	6	11	4	8	5932	1
97375	2	7	6	11	5	4	5916	1
97378	2	7	6	11	8	2	5692	1
97379	2	7	6	11	9	2	5436	1
97380	2	7	6	11	10	12	4924	1
97381	2	7	6	11	11	2	5948	1
97382	2	7	6	11	12	2	1852	1
97386	2	7	6	12	2	8	3896	1
97387	2	7	6	12	3	10	3892	1
97388	2	7	6	12	4	8	3884	1
97389	2	7	6	12	5	10	3868	1
97392	2	7	6	12	8	2	3644	1
97393	2	7	6	12	9	10	3388	1
97394	2	7	6	12	10	2	2876	1
97395	2	7	6	12	11	2	1852	1
97396	2	7	6	12	12	10	3900	1
97638	2	7	8	2	2	11	7800	1
97639	2	7	8	2	3	10	7792	1
97640	2	7	8	2	4	11	7784	1
97641	2	7	8	2	5	4	7768	1
97642	2	7	8	2	6	4	7736	1
97645	2	7	8	2	9	5	7288	1
97646	2	7	8	2	10	11	6776	1
97647	2	7	8	2	11	5	5752	1
97648	2	7	8	2	12	5	3704	1
97652	2	7	8	3	2	5	7792	1
97653	2	7	8	3	3	6	7796	1
97654	2	7	8	3	4	5	7780	1
97655	2	7	8	3	5	2	7764	1
97656	2	7	8	3	6	2	7732	1
97659	2	7	8	3	9	2	7284	1
97660	2	7	8	3	10	2	6772	1
97661	2	7	8	3	11	2	5748	1
97662	2	7	8	3	12	2	3700	1
97666	2	7	8	4	2	5	7784	1
97667	2	7	8	4	3	11	7780	1
97668	2	7	8	4	4	11	7788	1
97669	2	7	8	4	5	11	7756	1
97670	2	7	8	4	6	11	7724	1
97673	2	7	8	4	9	2	7276	1
97674	2	7	8	4	10	2	6764	1
97675	2	7	8	4	11	2	5740	1
97676	2	7	8	4	12	11	3692	1
97680	2	7	8	5	2	11	7768	1
97681	2	7	8	5	3	11	7764	1
97682	2	7	8	5	4	11	7756	1
97683	2	7	8	5	5	12	7772	1
97684	2	7	8	5	6	11	7708	1
97687	2	7	8	5	9	3	7260	1
97688	2	7	8	5	10	3	6748	1
97689	2	7	8	5	11	4	5724	1
97690	2	7	8	5	12	11	3676	1
97694	2	7	8	6	2	11	7736	1
97695	2	7	8	6	3	11	7732	1
97696	2	7	8	6	4	11	7724	1
97697	2	7	8	6	5	11	7708	1
97698	2	7	8	6	6	11	7740	1
97701	2	7	8	6	9	2	7228	1
97702	2	7	8	6	10	11	6716	1
97703	2	7	8	6	11	5	5692	1
97704	2	7	8	6	12	11	3644	1
97736	2	7	8	9	2	11	7288	1
97737	2	7	8	9	3	2	7284	1
97738	2	7	8	9	4	11	7276	1
97739	2	7	8	9	5	11	7260	1
97740	2	7	8	9	6	11	7228	1
97743	2	7	8	9	9	6	7292	1
97744	2	7	8	9	10	11	6268	1
97745	2	7	8	9	11	5	5244	1
97746	2	7	8	9	12	11	3196	1
97750	2	7	8	10	2	11	6776	1
97751	2	7	8	10	3	2	6772	1
97752	2	7	8	10	4	11	6764	1
97753	2	7	8	10	5	2	6748	1
97754	2	7	8	10	6	11	6716	1
97757	2	7	8	10	9	2	6268	1
97758	2	7	8	10	10	12	6780	1
97759	2	7	8	10	11	4	4732	1
97760	2	7	8	10	12	11	2684	1
97764	2	7	8	11	2	5	5752	1
97765	2	7	8	11	3	2	5748	1
97766	2	7	8	11	4	5	5740	1
97767	2	7	8	11	5	2	5724	1
97768	2	7	8	11	6	2	5692	1
97771	2	7	8	11	9	2	5244	1
97772	2	7	8	11	10	2	4732	1
97773	2	7	8	11	11	2	5756	1
97774	2	7	8	11	12	2	1660	1
97778	2	7	8	12	2	5	3704	1
97779	2	7	8	12	3	11	3700	1
97780	2	7	8	12	4	11	3692	1
97781	2	7	8	12	5	11	3676	1
97782	2	7	8	12	6	11	3644	1
97785	2	7	8	12	9	2	3196	1
97786	2	7	8	12	10	11	2684	1
97787	2	7	8	12	11	2	1660	1
97788	2	7	8	12	12	11	3708	1
97834	2	7	9	2	2	12	7544	1
97835	2	7	9	2	3	4	7536	1
97836	2	7	9	2	4	10	7528	1
97837	2	7	9	2	5	8	7512	1
97838	2	7	9	2	6	11	7480	1
97840	2	7	9	2	8	5	7288	1
97842	2	7	9	2	10	8	6520	1
97843	2	7	9	2	11	5	5496	1
97844	2	7	9	2	12	8	3448	1
97848	2	7	9	3	2	11	7536	1
97849	2	7	9	3	3	6	7540	1
97850	2	7	9	3	4	8	7524	1
97851	2	7	9	3	5	10	7508	1
97852	2	7	9	3	6	10	7476	1
97854	2	7	9	3	8	5	7284	1
97856	2	7	9	3	10	8	6516	1
97857	2	7	9	3	11	10	5492	1
97858	2	7	9	3	12	10	3444	1
97862	2	7	9	4	2	11	7528	1
97863	2	7	9	4	3	8	7524	1
97864	2	7	9	4	4	8	7532	1
97865	2	7	9	4	5	8	7500	1
97866	2	7	9	4	6	11	7468	1
97868	2	7	9	4	8	2	7276	1
97870	2	7	9	4	10	11	6508	1
97871	2	7	9	4	11	2	5484	1
97872	2	7	9	4	12	8	3436	1
97876	2	7	9	5	2	11	7512	1
97877	2	7	9	5	3	11	7508	1
97878	2	7	9	5	4	11	7500	1
97879	2	7	9	5	5	6	7516	1
97880	2	7	9	5	6	11	7452	1
97882	2	7	9	5	8	3	7260	1
97884	2	7	9	5	10	2	6492	1
97885	2	7	9	5	11	12	5468	1
97886	2	7	9	5	12	10	3420	1
97890	2	7	9	6	2	11	7480	1
97891	2	7	9	6	3	11	7476	1
97892	2	7	9	6	4	11	7468	1
97893	2	7	9	6	5	10	7452	1
97894	2	7	9	6	6	10	7484	1
97896	2	7	9	6	8	2	7228	1
97898	2	7	9	6	10	11	6460	1
97899	2	7	9	6	11	8	5436	1
97900	2	7	9	6	12	11	3388	1
97918	2	7	9	8	2	5	7288	1
97919	2	7	9	8	3	11	7284	1
97920	2	7	9	8	4	11	7276	1
97921	2	7	9	8	5	2	7260	1
97922	2	7	9	8	6	11	7228	1
97924	2	7	9	8	8	2	7292	1
97926	2	7	9	8	10	11	6268	1
97927	2	7	9	8	11	2	5244	1
97928	2	7	9	8	12	11	3196	1
97946	2	7	9	10	2	5	6520	1
97947	2	7	9	10	3	8	6516	1
97948	2	7	9	10	4	8	6508	1
97949	2	7	9	10	5	8	6492	1
97950	2	7	9	10	6	2	6460	1
97952	2	7	9	10	8	2	6268	1
97954	2	7	9	10	10	8	6524	1
97955	2	7	9	10	11	2	4476	1
97956	2	7	9	10	12	2	2428	1
97960	2	7	9	11	2	8	5496	1
97961	2	7	9	11	3	6	5492	1
97962	2	7	9	11	4	2	5484	1
97963	2	7	9	11	5	8	5468	1
97964	2	7	9	11	6	2	5436	1
97966	2	7	9	11	8	5	5244	1
97968	2	7	9	11	10	8	4476	1
97969	2	7	9	11	11	12	5500	1
97970	2	7	9	11	12	10	1404	1
97974	2	7	9	12	2	5	3448	1
97975	2	7	9	12	3	11	3444	1
97976	2	7	9	12	4	11	3436	1
97977	2	7	9	12	5	3	3420	1
97978	2	7	9	12	6	11	3388	1
97980	2	7	9	12	8	5	3196	1
97982	2	7	9	12	10	11	2428	1
97983	2	7	9	12	11	5	1404	1
97984	2	7	9	12	12	11	3452	1
98030	2	7	10	2	2	8	7032	1
98031	2	7	10	2	3	8	7024	1
98032	2	7	10	2	4	5	7016	1
98033	2	7	10	2	5	4	7000	1
98034	2	7	10	2	6	5	6968	1
98036	2	7	10	2	8	3	6776	1
98037	2	7	10	2	9	5	6520	1
98039	2	7	10	2	11	3	4984	1
98040	2	7	10	2	12	8	2936	1
98044	2	7	10	3	2	4	7024	1
98045	2	7	10	3	3	2	7028	1
98046	2	7	10	3	4	2	7012	1
98047	2	7	10	3	5	2	6996	1
98048	2	7	10	3	6	2	6964	1
98050	2	7	10	3	8	2	6772	1
98051	2	7	10	3	9	2	6516	1
98053	2	7	10	3	11	2	4980	1
98054	2	7	10	3	12	6	2932	1
98058	2	7	10	4	2	11	7016	1
98059	2	7	10	4	3	8	7012	1
98060	2	7	10	4	4	8	7020	1
98061	2	7	10	4	5	8	6988	1
98062	2	7	10	4	6	2	6956	1
98064	2	7	10	4	8	11	6764	1
98065	2	7	10	4	9	8	6508	1
98067	2	7	10	4	11	8	4972	1
98068	2	7	10	4	12	11	2924	1
98072	2	7	10	5	2	8	7000	1
98073	2	7	10	5	3	4	6996	1
98074	2	7	10	5	4	8	6988	1
98075	2	7	10	5	5	8	7004	1
98076	2	7	10	5	6	3	6940	1
98078	2	7	10	5	8	2	6748	1
98079	2	7	10	5	9	8	6492	1
98081	2	7	10	5	11	8	4956	1
98082	2	7	10	5	12	8	2908	1
98086	2	7	10	6	2	8	6968	1
98087	2	7	10	6	3	8	6964	1
98088	2	7	10	6	4	12	6956	1
98089	2	7	10	6	5	2	6940	1
98090	2	7	10	6	6	2	6972	1
98092	2	7	10	6	8	11	6716	1
98093	2	7	10	6	9	11	6460	1
98095	2	7	10	6	11	4	4924	1
98096	2	7	10	6	12	9	2876	1
98114	2	7	10	8	2	11	6776	1
98115	2	7	10	8	3	11	6772	1
98116	2	7	10	8	4	2	6764	1
98117	2	7	10	8	5	2	6748	1
98118	2	7	10	8	6	2	6716	1
98120	2	7	10	8	8	11	6780	1
98121	2	7	10	8	9	11	6268	1
98123	2	7	10	8	11	2	4732	1
98124	2	7	10	8	12	11	2684	1
98128	2	7	10	9	2	8	6520	1
98129	2	7	10	9	3	5	6516	1
98130	2	7	10	9	4	8	6508	1
98131	2	7	10	9	5	8	6492	1
98132	2	7	10	9	6	5	6460	1
98134	2	7	10	9	8	11	6268	1
98135	2	7	10	9	9	8	6524	1
98137	2	7	10	9	11	8	4476	1
98138	2	7	10	9	12	8	2428	1
98156	2	7	10	11	2	5	4984	1
98157	2	7	10	11	3	4	4980	1
98158	2	7	10	11	4	2	4972	1
98159	2	7	10	11	5	2	4956	1
98160	2	7	10	11	6	2	4924	1
98162	2	7	10	11	8	2	4732	1
98163	2	7	10	11	9	2	4476	1
98165	2	7	10	11	11	2	4988	1
98166	2	7	10	11	12	5	892	1
98170	2	7	10	12	2	9	2936	1
98171	2	7	10	12	3	2	2932	1
98172	2	7	10	12	4	2	2924	1
98173	2	7	10	12	5	8	2908	1
98174	2	7	10	12	6	2	2876	1
98176	2	7	10	12	8	2	2684	1
98177	2	7	10	12	9	8	2428	1
98179	2	7	10	12	11	8	892	1
98180	2	7	10	12	12	8	2940	1
98226	2	7	11	2	2	5	6008	1
98227	2	7	11	2	3	5	6000	1
98228	2	7	11	2	4	8	5992	1
98229	2	7	11	2	5	3	5976	1
98230	2	7	11	2	6	4	5944	1
98232	2	7	11	2	8	3	5752	1
98233	2	7	11	2	9	3	5496	1
98234	2	7	11	2	10	8	4984	1
98236	2	7	11	2	12	8	1912	1
98240	2	7	11	3	2	9	6000	1
98241	2	7	11	3	3	6	6004	1
98242	2	7	11	3	4	8	5988	1
98243	2	7	11	3	5	8	5972	1
98244	2	7	11	3	6	10	5940	1
98246	2	7	11	3	8	4	5748	1
98247	2	7	11	3	9	6	5492	1
98248	2	7	11	3	10	8	4980	1
98250	2	7	11	3	12	8	1908	1
98254	2	7	11	4	2	9	5992	1
98255	2	7	11	4	3	10	5988	1
98256	2	7	11	4	4	8	5996	1
98257	2	7	11	4	5	10	5964	1
98258	2	7	11	4	6	5	5932	1
98260	2	7	11	4	8	3	5740	1
98261	2	7	11	4	9	10	5484	1
98262	2	7	11	4	10	8	4972	1
98264	2	7	11	4	12	8	1900	1
98268	2	7	11	5	2	4	5976	1
98269	2	7	11	5	3	8	5972	1
98270	2	7	11	5	4	6	5964	1
98271	2	7	11	5	5	8	5980	1
98272	2	7	11	5	6	2	5916	1
98274	2	7	11	5	8	2	5724	1
98275	2	7	11	5	9	2	5468	1
98276	2	7	11	5	10	8	4956	1
98278	2	7	11	5	12	8	1884	1
98282	2	7	11	6	2	10	5944	1
98283	2	7	11	6	3	2	5940	1
98284	2	7	11	6	4	3	5932	1
98285	2	7	11	6	5	10	5916	1
98286	2	7	11	6	6	2	5948	1
98288	2	7	11	6	8	2	5692	1
98289	2	7	11	6	9	2	5436	1
98290	2	7	11	6	10	2	4924	1
98292	2	7	11	6	12	2	1852	1
98310	2	7	11	8	2	5	5752	1
98311	2	7	11	8	3	2	5748	1
98312	2	7	11	8	4	5	5740	1
98313	2	7	11	8	5	2	5724	1
98314	2	7	11	8	6	5	5692	1
98316	2	7	11	8	8	3	5756	1
98317	2	7	11	8	9	2	5244	1
98318	2	7	11	8	10	2	4732	1
98320	2	7	11	8	12	2	1660	1
98324	2	7	11	9	2	5	5496	1
98325	2	7	11	9	3	6	5492	1
98326	2	7	11	9	4	5	5484	1
98327	2	7	11	9	5	10	5468	1
98328	2	7	11	9	6	5	5436	1
98330	2	7	11	9	8	2	5244	1
98331	2	7	11	9	9	10	5500	1
98332	2	7	11	9	10	2	4476	1
98334	2	7	11	9	12	2	1404	1
98338	2	7	11	10	2	8	4984	1
98339	2	7	11	10	3	8	4980	1
98340	2	7	11	10	4	8	4972	1
98341	2	7	11	10	5	8	4956	1
98342	2	7	11	10	6	2	4924	1
98344	2	7	11	10	8	2	4732	1
98345	2	7	11	10	9	5	4476	1
98346	2	7	11	10	10	8	4988	1
98348	2	7	11	10	12	8	892	1
98366	2	7	11	12	2	8	1912	1
98367	2	7	11	12	3	10	1908	1
98368	2	7	11	12	4	5	1900	1
98369	2	7	11	12	5	10	1884	1
98370	2	7	11	12	6	5	1852	1
98372	2	7	11	12	8	3	1660	1
98373	2	7	11	12	9	10	1404	1
98374	2	7	11	12	10	5	892	1
98376	2	7	11	12	12	8	1916	1
98422	2	7	12	2	2	11	3960	1
98423	2	7	12	2	3	9	3952	1
98424	2	7	12	2	4	8	3944	1
98425	2	7	12	2	5	8	3928	1
98426	2	7	12	2	6	11	3896	1
98428	2	7	12	2	8	11	3704	1
98429	2	7	12	2	9	11	3448	1
98430	2	7	12	2	10	3	2936	1
98431	2	7	12	2	11	8	1912	1
98436	2	7	12	3	2	11	3952	1
98437	2	7	12	3	3	2	3956	1
98438	2	7	12	3	4	8	3940	1
98439	2	7	12	3	5	8	3924	1
98440	2	7	12	3	6	8	3892	1
98442	2	7	12	3	8	11	3700	1
98443	2	7	12	3	9	8	3444	1
98444	2	7	12	3	10	8	2932	1
98445	2	7	12	3	11	8	1908	1
98450	2	7	12	4	2	11	3944	1
98451	2	7	12	4	3	10	3940	1
98452	2	7	12	4	4	8	3948	1
98453	2	7	12	4	5	10	3916	1
98454	2	7	12	4	6	10	3884	1
98456	2	7	12	4	8	11	3692	1
98457	2	7	12	4	9	10	3436	1
98458	2	7	12	4	10	2	2924	1
98459	2	7	12	4	11	8	1900	1
98464	2	7	12	5	2	11	3928	1
98465	2	7	12	5	3	2	3924	1
98466	2	7	12	5	4	8	3916	1
98467	2	7	12	5	5	8	3932	1
98468	2	7	12	5	6	11	3868	1
98470	2	7	12	5	8	11	3676	1
98471	2	7	12	5	9	8	3420	1
98472	2	7	12	5	10	8	2908	1
98473	2	7	12	5	11	2	1884	1
98478	2	7	12	6	2	5	3896	1
98479	2	7	12	6	3	9	3892	1
98480	2	7	12	6	4	11	3884	1
98481	2	7	12	6	5	11	3868	1
98482	2	7	12	6	6	10	3900	1
98484	2	7	12	6	8	11	3644	1
98485	2	7	12	6	9	10	3388	1
98486	2	7	12	6	10	2	2876	1
98487	2	7	12	6	11	2	1852	1
